Date,Hour,Temperature,Windspeed,Windgust,Windbearing,Visibility,Borough
2019-02-07,8,35.69,6.07,6.07,25,10,Queens
2019-02-07,9,38.08,5.52,5.52,35,10,Queens
2019-02-07,10,40.01,5.06,5.21,53,10,Queens
2019-02-07,11,42.38,5.64,9.35,68,10,Queens
2019-02-07,12,43.45,8.75,8.75,95,10,Queens
2019-02-07,13,44.18,9.88,9.88,95,10,Queens
2019-02-07,14,43.54,10.57,10.57,112,10,Queens
2019-02-07,15,43.0,10.62,10.62,107,10,Queens
2019-02-07,16,41.4,11.73,11.73,106,10,Queens
2019-02-07,17,40.48,10.79,10.79,104,10,Queens
2019-02-07,18,40.43,11.28,11.28,105,10,Queens
2019-02-07,19,40.23,10.25,10.26,109,7.378,Queens
2019-02-07,20,40.22,12.36,12.36,104,7.906,Queens
2019-02-07,21,41.02,10.63,10.68,102,6.977,Queens
2019-02-07,22,40.92,8.99,9.73,81,5.439,Queens
2019-02-07,23,41.58,9.73,9.73,63,4.687,Queens
2019-02-08,0,41.44,10.31,13.53,51,3.996,Queens
2019-02-08,1,41.2,10.25,10.25,36,4.01,Queens
2019-02-08,2,39.47,11.96,11.96,27,5.359,Queens
2019-02-08,3,39.34,12.41,12.41,26,8.637,Queens
2019-02-08,4,38.99,10.89,10.89,23,10,Queens
2019-02-08,5,38.78,12.42,12.42,14,9.209,Queens
2019-02-08,6,38.67,11.1,11.1,19,10,Queens
2019-02-08,7,38.79,9.52,9.52,13,10,Queens
2019-02-08,8,38.93,10.25,10.25,19,10,Queens
2019-02-08,9,39.25,10.07,10.07,26,10,Queens
2019-02-08,10,39.77,9.8,9.8,22,10,Queens
2019-02-08,11,41.02,8.57,8.57,24,10,Queens
2019-02-08,12,42.32,7.93,7.93,39,9.913,Queens
2019-02-08,13,42.5,6.12,6.12,39,10,Queens
2019-02-08,14,43.58,7.25,7.25,33,10,Queens
2019-02-08,15,43.86,4.28,4.31,64,10,Queens
2019-02-08,16,43.58,4.73,4.73,53,10,Queens
2019-02-08,17,43.51,5.62,5.62,59,10,Queens
2019-02-08,18,42.66,6.16,6.16,65,10,Queens
2019-02-08,19,42.42,4.51,4.51,71,10,Queens
2019-02-08,20,42.21,4.24,4.24,81,8.181,Queens
2019-02-08,21,41.11,7.29,7.29,104,5.924,Queens
2019-02-08,22,40.05,5.22,5.56,100,5.868,Queens
2019-02-08,23,39.91,6.2,6.35,98,5.253,Queens
2019-02-09,0,40.1,7.37,15.34,119,9.527,Queens
2019-02-09,1,39.77,7.56,7.56,113,3.533,Queens
2019-02-09,2,39.76,5.27,5.27,38,3.999,Queens
2019-02-09,3,40.62,3.79,3.92,84,7.839,Queens
2019-02-09,4,40.48,4.27,4.27,96,9.251,Queens
2019-02-09,5,40.43,5.25,5.25,131,8.705,Queens
2019-02-09,6,41.19,3.52,3.52,261,8.843,Queens
2019-02-09,7,39.84,3.35,3.41,212,6.489,Queens
2019-02-09,8,40.85,5.48,5.48,202,6.898,Queens
2019-02-09,9,41.93,7.23,7.23,183,7.562,Queens
2019-02-09,10,42.03,9.33,9.73,221,10,Queens
2019-02-09,11,43.94,7.65,9.83,245,8.561,Queens
2019-02-09,12,46.32,10.44,11.06,245,9.086,Queens
2019-02-09,13,47.88,12.84,13.31,242,10,Queens
2019-02-09,14,52.83,15.58,29.87,237,10,Queens
2019-02-09,15,53.01,19.81,19.81,303,10,Queens
2019-02-09,16,51.18,20.97,35.37,273,10,Queens
2019-02-09,17,48.88,21.45,33.03,272,10,Queens
2019-02-09,18,45.76,20.38,30.97,276,10,Queens
2019-02-09,19,43.1,21.22,31.26,280,10,Queens
2019-02-09,20,39.74,21.55,32.73,277,10,Queens
2019-02-09,21,37.42,19.59,29.52,286,10,Queens
2019-02-09,22,34.67,20.23,32.55,289,10,Queens
2019-02-09,23,33.7,21.37,21.37,291,10,Queens
2019-02-10,0,32.19,20.93,32.33,293,10,Queens
2019-02-10,1,30.75,19.97,19.97,290,10,Queens
2019-02-10,2,30.34,18.94,18.94,301,10,Queens
2019-02-10,3,28.86,20.74,20.74,303,10,Queens
2019-02-10,4,27.23,19.7,19.7,304,10,Queens
2019-02-10,5,26.42,20.19,20.19,310,10,Queens
2019-02-10,6,25.87,20.08,20.08,306,10,Queens
2019-02-10,7,25.29,19.96,33.18,317,10,Queens
2019-02-10,8,25.5,19.9,33.7,316,10,Queens
2019-02-10,9,26.52,20.77,20.77,312,10,Queens
2019-02-10,10,27.97,20.07,30.53,312,10,Queens
2019-02-10,11,28.73,21.4,21.4,311,10,Queens
2019-02-10,12,30.4,19.61,19.61,314,10,Queens
2019-02-10,13,32.31,20.12,29.39,313,10,Queens
2019-02-10,14,33.58,18.26,18.26,316,10,Queens
2019-02-10,15,33.88,18.46,18.46,313,10,Queens
2019-02-10,16,33.9,16.26,16.26,313,10,Queens
2019-02-10,17,31.95,15.46,15.46,313,10,Queens
2019-02-10,18,31.53,14.02,14.02,312,10,Queens
2019-02-10,19,31.12,13.22,13.22,310,10,Queens
2019-02-10,20,29.82,10.69,10.69,304,10,Queens
2019-02-10,21,29.28,13.18,13.18,309,10,Queens
2019-02-10,22,27.8,11.62,11.62,310,10,Queens
2019-02-10,23,27.39,14.05,14.05,313,10,Queens
2019-02-11,0,27.08,12.39,12.39,322,10,Queens
2019-02-11,1,25.97,10.27,10.27,331,10,Queens
2019-02-11,2,25.64,7.77,7.77,347,10,Queens
2019-02-11,3,25.32,8.06,8.06,347,10,Queens
2019-02-11,4,24.69,5.74,6.59,338,10,Queens
2019-02-11,5,23.37,8.42,8.42,320,10,Queens
2019-02-11,6,23.94,7.33,7.33,298,10,Queens
2019-02-11,7,23.54,6.19,6.19,291,10,Queens
2019-02-11,8,25.72,7.29,7.29,304,10,Queens
2019-02-11,9,27.4,7.65,7.65,317,10,Queens
2019-02-11,10,29.2,6.24,6.24,315,10,Queens
2019-02-11,11,30.09,6.26,6.26,309,10,Queens
2019-02-11,12,32.51,9.09,9.09,273,10,Queens
2019-02-11,13,33.16,8.03,8.03,268,10,Queens
2019-02-11,14,33.65,8.61,8.61,265,10,Queens
2019-02-11,15,34.44,9.93,9.93,236,10,Queens
2019-02-11,16,35.04,8.5,8.5,244,10,Queens
2019-02-11,17,34.14,8.8,8.8,242,10,Queens
2019-02-11,18,34.73,8.93,8.93,239,10,Queens
2019-02-11,19,34.68,8.84,8.84,233,10,Queens
2019-02-11,20,34.36,7.7,7.7,242,10,Queens
2019-02-11,21,34.1,7.64,7.64,274,10,Queens
2019-02-11,22,33.67,6.45,6.45,254,10,Queens
2019-02-11,23,33.57,6.61,6.61,266,10,Queens
2019-02-12,0,33.51,4.58,4.58,254,10,Queens
2019-02-12,1,33.29,5.36,5.36,234,9.498,Queens
2019-02-12,2,30.52,5.73,5.73,225,7.254,Queens
2019-02-12,3,30.14,4.88,4.88,224,8.865,Queens
2019-02-12,4,30.39,4.98,4.98,255,10,Queens
2019-02-12,5,29.51,4.11,4.11,267,10,Queens
2019-02-12,6,29.55,3.13,3.13,340,10,Queens
2019-02-12,7,30.69,2.94,3.19,352,10,Queens
2019-02-12,8,31.98,3.47,3.47,27,10,Queens
2019-02-12,9,33.32,5.19,5.19,20,10,Queens
2019-02-12,10,34.1,7.4,7.4,37,10,Queens
2019-02-12,11,35.73,6.76,8.25,33,10,Queens
2019-02-12,12,36.12,7.66,7.66,32,10,Queens
2019-02-12,13,37.23,8.46,8.46,48,10,Queens
2019-02-12,14,36.61,8.05,8.05,55,10,Queens
2019-02-12,15,37.55,5.77,5.77,65,10,Queens
2019-02-12,16,37.52,4.75,4.75,56,10,Queens
2019-02-12,17,36.57,5.84,5.84,48,10,Queens
2019-02-12,18,36.35,6.18,6.18,42,10,Queens
2019-02-12,19,36.26,5.24,5.24,34,10,Queens
2019-02-12,20,35.9,4.88,4.88,39,10,Queens
2019-02-12,21,34.79,5.8,5.8,44,10,Queens
2019-02-12,22,33.84,6.78,6.78,33,10,Queens
2019-02-12,23,33.68,6.08,6.08,36,10,Queens
2019-02-13,0,33.68,7.45,7.45,40,10,Queens
2019-02-13,1,34.04,9.38,9.38,45,10,Queens
2019-02-13,2,33.63,11.62,11.62,60,10,Queens
2019-02-13,3,32.64,12.56,12.56,52,10,Queens
2019-02-13,4,32.38,13.04,13.04,55,10,Queens
2019-02-13,5,31.12,13.23,13.23,57,10,Queens
2019-02-13,6,30.57,15.81,15.81,63,10,Queens
2019-02-13,7,30.26,14.23,14.23,65,10,Queens
2019-02-13,8,29.8,15.95,15.95,71,10,Queens
2019-02-13,9,28.83,15.56,15.56,71,5.748,Queens
2019-02-13,10,27.95,16.42,16.42,61,3.227,Queens
2019-02-13,11,27.86,16.93,16.93,58,3.298,Queens
2019-02-13,12,28.31,17.38,17.38,68,1.875,Queens
2019-02-13,13,29.05,16.46,16.46,66,1.28,Queens
2019-02-13,14,29.41,15.33,15.33,64,1.474,Queens
2019-02-13,15,30.87,16.0,17.26,77,2.278,Queens
2019-02-13,16,31.55,14.82,17.24,71,2.806,Queens
2019-02-13,17,33.82,20.05,20.05,84,3.37,Queens
2019-02-13,18,34.69,21.33,37.95,85,6.155,Queens
2019-02-13,19,35.75,16.55,17.62,79,3.859,Queens
2019-02-13,20,36.16,16.95,18.33,77,4.754,Queens
2019-02-13,21,36.53,14.97,30.03,70,3.199,Queens
2019-02-13,22,36.61,12.04,13.53,52,6.174,Queens
2019-02-13,23,36.69,10.68,11.31,44,3.975,Queens
2019-02-14,0,36.78,9.04,9.04,55,5.852,Queens
2019-02-14,1,36.59,7.71,7.71,27,6.511,Queens
2019-02-14,2,36.33,6.99,6.99,349,7.399,Queens
2019-02-14,3,36.0,9.8,9.8,322,5.175,Queens
2019-02-14,4,35.79,8.22,8.22,312,3.454,Queens
2019-02-14,5,35.61,10.38,10.38,301,5.12,Queens
2019-02-14,6,35.7,9.82,11.85,272,9.083,Queens
2019-02-14,7,36.19,9.94,11.44,265,10,Queens
2019-02-14,8,36.57,11.25,13.8,259,10,Queens
2019-02-14,9,38.02,16.33,18.24,278,10,Queens
2019-02-14,10,40.06,18.66,19.06,270,10,Queens
2019-02-14,11,41.31,19.99,19.99,306,10,Queens
2019-02-14,12,40.64,20.25,33.37,235,10,Queens
2019-02-14,13,41.2,19.61,19.61,264,10,Queens
2019-02-14,14,40.98,18.39,29.8,269,10,Queens
2019-02-14,15,38.84,19.98,19.98,269,10,Queens
2019-02-14,16,39.38,20.73,20.73,257,10,Queens
2019-02-14,17,36.88,21.31,21.31,247,10,Queens
2019-02-14,18,36.42,21.43,31.37,281,10,Queens
2019-02-14,19,35.93,18.07,18.07,266,10,Queens
2019-02-14,20,35.29,18.63,18.63,277,10,Queens
2019-02-14,21,34.07,16.68,16.83,239,10,Queens
2019-02-14,22,33.64,15.75,30.85,262,10,Queens
2019-02-14,23,33.55,14.4,30.58,247,10,Queens
2019-02-15,0,33.52,16.9,16.9,274,10,Queens
2019-02-15,1,33.67,14.95,16.02,273,10,Queens
2019-02-15,2,33.41,15.91,15.91,246,10,Queens
2019-02-15,3,33.27,17.42,17.42,294,10,Queens
2019-02-15,4,32.95,16.5,16.5,272,10,Queens
2019-02-15,5,32.63,15.38,24.8,287,10,Queens
2019-02-15,6,32.54,14.58,14.58,268,10,Queens
2019-02-15,7,33.57,13.57,13.57,278,10,Queens
2019-02-15,8,34.19,13.79,21.83,283,10,Queens
2019-02-15,9,35.67,14.05,14.05,268,10,Queens
2019-02-15,10,37.23,15.44,15.44,274,10,Queens
2019-02-15,11,38.89,13.03,22.79,283,10,Queens
2019-02-15,12,41.37,13.15,13.15,264,10,Queens
2019-02-15,13,42.71,10.7,10.79,262,10,Queens
2019-02-15,14,44.33,10.63,10.63,273,10,Queens
2019-02-15,15,45.6,9.34,9.34,240,10,Queens
2019-02-15,16,44.83,10.94,10.94,219,10,Queens
2019-02-15,17,43.64,8.57,8.57,235,10,Queens
2019-02-15,18,40.32,6.77,6.77,202,10,Queens
2019-02-15,19,40.7,3.77,3.77,169,10,Queens
2019-02-15,20,40.04,5.3,5.3,148,10,Queens
2019-02-15,21,38.66,5.49,5.49,139,10,Queens
2019-02-15,22,38.95,7.58,7.58,153,10,Queens
2019-02-15,23,38.87,9.09,9.09,171,10,Queens
2019-02-16,0,39.13,7.71,8.74,164,10,Queens
2019-02-16,1,39.55,7.52,9.47,149,10,Queens
2019-02-16,2,39.99,9.76,11.02,138,10,Queens
2019-02-16,3,42.04,13.43,13.43,144,10,Queens
2019-02-16,4,42.37,15.62,15.62,145,10,Queens
2019-02-16,5,42.83,15.07,27.65,158,10,Queens
2019-02-16,6,44.96,17.95,17.95,170,10,Queens
2019-02-16,7,45.7,17.05,17.05,173,10,Queens
2019-02-16,8,46.11,16.57,16.57,179,10,Queens
2019-02-16,9,46.46,17.53,17.53,182,10,Queens
2019-02-16,10,46.21,16.93,16.93,185,10,Queens
2019-02-16,11,46.6,15.37,15.37,182,10,Queens
2019-02-16,12,48.01,16.5,16.5,176,10,Queens
2019-02-16,13,48.44,15.53,15.53,187,10,Queens
2019-02-16,14,49.71,16.26,16.26,188,10,Queens
2019-02-16,15,50.3,14.13,14.13,189,10,Queens
2019-02-16,16,50.21,15.08,15.08,183,10,Queens
2019-02-16,17,48.03,13.14,13.14,189,10,Queens
2019-02-16,18,47.71,13.62,13.62,190,10,Queens
2019-02-16,19,46.78,10.99,10.99,187,10,Queens
2019-02-16,20,46.52,10.05,10.05,188,10,Queens
2019-02-16,21,46.55,7.35,7.35,226,10,Queens
2019-02-16,22,46.41,7.05,7.05,252,10,Queens
2019-02-16,23,48.84,10.2,10.2,251,10,Queens
2019-02-17,0,48.72,12.34,12.34,315,10,Queens
2019-02-17,1,45.66,12.27,12.27,315,10,Queens
2019-02-17,2,43.84,14.69,14.69,323,10,Queens
2019-02-17,3,41.72,13.44,13.44,316,10,Queens
2019-02-17,4,38.96,11.32,12.04,328,10,Queens
2019-02-17,5,37.97,12.91,12.91,329,10,Queens
2019-02-17,6,35.39,13.62,13.62,324,10,Queens
2019-02-17,7,35.73,12.09,12.09,327,10,Queens
2019-02-17,8,35.68,12.66,12.66,317,10,Queens
2019-02-17,9,36.86,13.79,20.21,328,10,Queens
2019-02-17,10,37.64,14.34,14.34,335,10,Queens
2019-02-17,11,40.02,13.92,13.92,329,10,Queens
2019-02-17,12,41.62,12.34,16.81,327,10,Queens
2019-02-17,13,42.59,13.92,13.92,326,10,Queens
2019-02-17,14,43.14,13.84,13.84,332,10,Queens
2019-02-17,15,44.2,14.46,14.46,333,10,Queens
2019-02-17,16,43.87,12.99,12.99,328,10,Queens
2019-02-17,17,41.71,13.2,13.2,334,10,Queens
2019-02-17,18,40.13,12.74,12.74,330,10,Queens
2019-02-17,19,39.02,12.74,12.74,325,10,Queens
2019-02-17,20,37.89,10.09,10.09,334,10,Queens
2019-02-17,21,36.03,12.28,12.28,344,10,Queens
2019-02-17,22,34.37,10.19,10.19,2,10,Queens
2019-02-17,23,33.51,11.57,11.57,354,10,Queens
2019-02-18,0,32.0,12.89,12.89,355,10,Queens
2019-02-18,1,30.76,13.35,13.35,0,10,Queens
2019-02-18,2,29.4,14.22,14.22,350,10,Queens
2019-02-18,3,28.85,13.38,13.38,1,10,Queens
2019-02-18,4,27.38,13.07,13.07,349,10,Queens
2019-02-18,5,26.88,10.95,10.95,3,10,Queens
2019-02-18,6,26.54,9.45,9.45,8,10,Queens
2019-02-18,7,26.12,8.48,8.48,10,10,Queens
2019-02-18,8,28.2,9.03,9.03,16,10,Queens
2019-02-18,9,29.76,8.12,8.12,20,10,Queens
2019-02-18,10,31.54,8.76,8.76,30,10,Queens
2019-02-18,11,33.1,4.17,4.17,63,10,Queens
2019-02-18,12,34.75,4.65,4.65,148,10,Queens
2019-02-18,13,34.67,6.65,6.65,193,10,Queens
2019-02-18,14,34.74,4.29,4.29,180,10,Queens
2019-02-18,15,34.97,7.86,7.86,161,10,Queens
2019-02-18,16,34.78,7.44,7.44,153,10,Queens
2019-02-18,17,33.67,6.4,6.4,159,10,Queens
2019-02-18,18,34.21,6.88,6.88,169,10,Queens
2019-02-18,19,34.3,7.81,7.81,172,10,Queens
2019-02-18,20,34.42,6.85,6.85,150,10,Queens
2019-02-18,21,34.46,7.31,7.31,140,10,Queens
2019-02-18,22,34.4,5.29,6.15,128,10,Queens
2019-02-18,23,34.24,7.95,7.95,118,7.714,Queens
2019-02-19,0,34.16,5.3,5.3,105,7.217,Queens
2019-02-19,1,34.13,6.48,6.48,82,6.34,Queens
2019-02-19,2,34.4,7.25,7.25,71,3.656,Queens
2019-02-19,3,34.36,7.48,7.48,69,2.936,Queens
2019-02-19,4,34.27,9.31,9.31,42,4.726,Queens
2019-02-19,5,34.27,8.56,8.56,71,5.328,Queens
2019-02-19,6,34.4,6.01,6.24,79,5.303,Queens
2019-02-19,7,35.48,5.76,5.76,69,4.432,Queens
2019-02-19,8,35.76,3.93,3.93,23,5.002,Queens
2019-02-19,9,36.8,3.46,3.46,21,6.795,Queens
2019-02-19,10,37.36,5.96,5.96,318,6.562,Queens
2019-02-19,11,38.23,6.62,6.9,282,7.976,Queens
2019-02-19,12,40.94,13.18,13.18,274,10,Queens
2019-02-19,13,41.46,14.63,14.63,273,10,Queens
2019-02-19,14,41.62,16.47,16.47,276,10,Queens
2019-02-19,15,42.37,17.31,17.31,312,10,Queens
2019-02-19,16,41.06,19.4,19.4,298,10,Queens
2019-02-19,17,39.11,19.94,19.94,300,10,Queens
2019-02-19,18,36.2,19.79,19.79,310,10,Queens
2019-02-19,19,33.32,19.34,19.34,311,10,Queens
2019-02-19,20,31.55,18.56,18.56,312,10,Queens
2019-02-19,21,30.75,18.36,18.36,310,10,Queens
2019-02-19,22,29.31,16.9,16.9,315,10,Queens
2019-02-19,23,27.91,17.76,17.76,311,10,Queens
2019-02-20,0,27.37,16.99,16.99,318,10,Queens
2019-02-20,1,26.09,15.66,15.66,324,10,Queens
2019-02-20,2,25.83,14.5,14.5,318,10,Queens
2019-02-20,3,25.55,13.82,13.82,317,10,Queens
2019-02-20,4,25.05,14.0,14.0,315,10,Queens
2019-02-20,5,24.73,12.35,12.35,310,10,Queens
2019-02-20,6,24.53,13.08,13.08,318,10,Queens
2019-02-20,7,24.77,11.94,11.94,315,10,Queens
2019-02-20,8,25.29,13.49,13.49,310,10,Queens
2019-02-20,9,26.85,11.73,11.73,322,10,Queens
2019-02-20,10,28.65,11.84,11.84,313,10,Queens
2019-02-20,11,30.09,10.97,10.97,306,10,Queens
2019-02-20,12,31.67,11.32,11.32,311,10,Queens
2019-02-20,13,33.26,10.7,10.7,313,10,Queens
2019-02-20,14,34.99,9.8,9.8,305,10,Queens
2019-02-20,15,35.82,9.97,9.97,309,10,Queens
2019-02-20,16,36.0,9.99,9.99,311,10,Queens
2019-02-20,17,34.87,11.23,11.23,313,10,Queens
2019-02-20,18,34.43,11.22,11.22,313,10,Queens
2019-02-20,19,34.38,9.97,9.97,304,10,Queens
2019-02-20,20,33.98,8.32,8.32,313,10,Queens
2019-02-20,21,32.55,11.5,11.5,316,10,Queens
2019-02-20,22,31.34,8.82,8.82,323,10,Queens
2019-02-20,23,30.91,11.27,11.27,339,10,Queens
2019-02-21,0,29.55,8.99,8.99,345,10,Queens
2019-02-21,1,29.35,6.68,6.68,351,10,Queens
2019-02-21,2,29.09,4.96,6.49,358,10,Queens
2019-02-21,3,28.81,4.58,4.58,4,10,Queens
2019-02-21,4,28.51,5.13,5.13,10,10,Queens
2019-02-21,5,28.2,4.41,4.41,37,10,Queens
2019-02-21,6,27.36,5.26,5.26,56,10,Queens
2019-02-21,7,27.45,5.94,5.94,65,10,Queens
2019-02-21,8,27.64,6.88,6.88,69,10,Queens
2019-02-21,9,28.84,7.16,7.16,74,10,Queens
2019-02-21,10,29.22,4.65,4.65,91,10,Queens
2019-02-21,11,29.43,5.44,8.15,128,10,Queens
2019-02-21,12,29.76,7.07,8.6,134,6.827,Queens
2019-02-21,13,27.35,6.85,6.85,115,1.557,Queens
2019-02-21,14,27.68,7.98,7.98,107,1.991,Queens
2019-02-21,15,28.7,9.18,9.18,89,2.49,Queens
2019-02-21,16,29.08,8.33,8.33,90,2.1,Queens
2019-02-21,17,29.35,9.71,9.71,91,2.17,Queens
2019-02-21,18,30.58,8.92,9.58,94,2.721,Queens
2019-02-21,19,31.82,10.92,10.92,101,3.085,Queens
2019-02-21,20,33.3,9.58,10.09,102,4.435,Queens
2019-02-21,21,33.87,10.59,10.82,102,3.747,Queens
2019-02-21,22,34.16,9.57,10.62,86,4.21,Queens
2019-02-21,23,34.32,10.05,10.54,70,3.64,Queens
2019-02-22,0,34.58,11.15,11.15,64,3.096,Queens
2019-02-22,1,34.8,10.48,10.8,62,6.014,Queens
2019-02-22,2,34.95,10.51,10.51,38,3.506,Queens
2019-02-22,3,35.02,8.1,8.1,359,3.869,Queens
2019-02-22,4,34.5,8.72,8.72,345,6.267,Queens
2019-02-22,5,34.11,8.42,8.42,334,5.473,Queens
2019-02-22,6,33.85,7.36,7.36,305,8.866,Queens
2019-02-22,7,34.99,6.78,6.78,289,9.255,Queens
2019-02-22,8,35.49,9.42,9.42,276,8.516,Queens
2019-02-22,9,36.42,11.24,11.24,226,9.374,Queens
2019-02-22,10,39.14,11.77,11.77,256,9.427,Queens
2019-02-22,11,41.84,11.87,11.87,280,10,Queens
2019-02-22,12,44.52,12.59,12.59,253,10,Queens
2019-02-22,13,46.27,13.02,13.02,262,10,Queens
2019-02-22,14,47.14,12.95,12.95,269,10,Queens
2019-02-22,15,48.88,12.05,12.05,269,10,Queens
2019-02-22,16,50.0,11.65,11.65,266,10,Queens
2019-02-22,17,48.73,10.93,10.93,255,10,Queens
2019-02-22,18,46.81,9.9,9.9,281,10,Queens
2019-02-22,19,46.79,9.23,9.23,271,10,Queens
2019-02-22,20,46.24,9.8,9.8,251,10,Queens
2019-02-22,21,44.86,8.24,8.24,300,10,Queens
2019-02-22,22,44.25,7.22,7.22,289,10,Queens
2019-02-22,23,43.12,7.54,7.54,274,10,Queens
2019-02-23,0,42.78,10.15,10.15,319,10,Queens
2019-02-23,1,42.64,10.35,10.35,311,10,Queens
2019-02-23,2,41.41,12.51,12.51,317,10,Queens
2019-02-23,3,39.46,11.44,11.44,312,10,Queens
2019-02-23,4,38.93,10.89,11.26,308,10,Queens
2019-02-23,5,38.46,11.69,11.69,313,10,Queens
2019-02-23,6,38.1,10.58,10.58,314,10,Queens
2019-02-23,7,38.27,10.54,10.54,324,10,Queens
2019-02-23,8,38.89,10.81,10.81,313,10,Queens
2019-02-23,9,40.09,13.85,13.85,333,10,Queens
2019-02-23,10,41.61,13.89,13.89,324,10,Queens
2019-02-23,11,42.09,10.34,10.34,329,10,Queens
2019-02-23,12,43.3,9.7,13.66,330,10,Queens
2019-02-23,13,43.98,11.36,11.36,325,10,Queens
2019-02-23,14,44.36,10.52,10.52,330,10,Queens
2019-02-23,15,44.64,10.45,10.45,333,10,Queens
2019-02-23,16,44.68,10.91,10.91,335,10,Queens
2019-02-23,17,43.18,9.67,9.67,335,10,Queens
2019-02-23,18,42.55,8.46,8.46,329,10,Queens
2019-02-23,19,41.8,7.93,7.93,331,10,Queens
2019-02-23,20,39.89,8.3,8.3,344,10,Queens
2019-02-23,21,39.3,7.23,7.23,352,10,Queens
2019-02-23,22,37.84,6.14,6.14,346,10,Queens
2019-02-23,23,37.24,6.25,6.25,357,10,Queens
2019-02-24,0,36.85,9.46,9.46,356,10,Queens
2019-02-24,1,35.49,6.87,6.87,16,10,Queens
2019-02-24,2,34.56,7.45,7.45,12,10,Queens
2019-02-24,3,34.18,6.93,6.93,21,10,Queens
2019-02-24,4,32.79,5.59,5.63,35,10,Queens
2019-02-24,5,32.45,6.18,6.18,25,10,Queens
2019-02-24,6,32.15,7.28,7.28,21,10,Queens
2019-02-24,7,32.52,7.01,7.01,21,10,Queens
2019-02-24,8,33.71,8.38,8.38,27,10,Queens
2019-02-24,9,35.16,7.84,7.84,39,10,Queens
2019-02-24,10,36.67,5.87,8.11,63,10,Queens
2019-02-24,11,37.48,7.49,7.49,120,10,Queens
2019-02-24,12,38.08,6.18,6.18,133,10,Queens
2019-02-24,13,39.35,5.93,5.93,106,10,Queens
2019-02-24,14,39.59,4.53,4.53,105,10,Queens
2019-02-24,15,39.85,6.79,6.79,129,10,Queens
2019-02-24,16,39.33,6.13,6.13,116,10,Queens
2019-02-24,17,38.44,7.93,7.93,112,10,Queens
2019-02-24,18,38.25,7.14,7.14,112,10,Queens
2019-02-24,19,38.25,6.4,6.4,99,10,Queens
2019-02-24,20,38.22,7.9,7.9,92,10,Queens
2019-02-24,21,38.09,8.56,8.56,101,10,Queens
2019-02-24,22,37.93,8.37,8.9,92,10,Queens
2019-02-24,23,38.62,8.6,9.57,88,10,Queens
2019-02-25,0,37.79,9.0,9.89,76,8.278,Queens
2019-02-25,1,37.84,9.36,10.44,78,6.445,Queens
2019-02-25,2,38.71,12.4,12.4,73,4.503,Queens
2019-02-25,3,39.03,13.1,13.87,76,4.155,Queens
2019-02-25,4,39.96,14.16,15.37,81,4.563,Queens
2019-02-25,5,41.31,16.09,16.09,83,4.68,Queens
2019-02-25,6,42.87,15.79,26.21,83,3.521,Queens
2019-02-25,7,43.12,13.29,13.29,78,5.225,Queens
2019-02-25,8,44.18,11.1,11.1,75,4.059,Queens
2019-02-25,9,44.4,8.6,8.6,89,4.236,Queens
2019-02-25,10,43.9,9.32,9.32,178,3.227,Queens
2019-02-25,11,44.34,5.6,5.71,194,3.046,Queens
2019-02-25,12,46.76,8.29,13.7,184,4.399,Queens
2019-02-25,13,44.87,7.49,7.49,203,4.232,Queens
2019-02-25,14,44.42,9.78,9.78,201,5.242,Queens
2019-02-25,15,45.24,9.98,9.98,217,6.95,Queens
2019-02-25,16,45.87,14.54,14.54,238,10,Queens
2019-02-25,17,45.27,13.56,13.56,241,10,Queens
2019-02-25,18,45.47,13.84,13.84,237,10,Queens
2019-02-25,19,45.24,12.5,13.24,240,10,Queens
2019-02-25,20,45.95,17.86,17.86,255,10,Queens
2019-02-25,21,45.8,23.17,23.99,267,10,Queens
2019-02-25,22,45.34,24.76,25.61,270,10,Queens
2019-02-25,23,43.88,24.35,26.12,274,10,Queens
2019-02-26,0,41.4,24.79,47.31,247,10,Queens
2019-02-26,1,42.15,23.41,46.98,268,10,Queens
2019-02-26,2,41.44,23.06,40.63,248,10,Queens
2019-02-26,3,40.06,25.78,25.8,278,10,Queens
2019-02-26,4,38.52,25.72,25.72,271,10,Queens
2019-02-26,5,37.72,23.88,25.43,268,10,Queens
2019-02-26,6,36.22,25.0,25.11,273,10,Queens
2019-02-26,7,36.61,23.81,23.81,273,10,Queens
2019-02-26,8,36.26,25.24,41.22,269,10,Queens
2019-02-26,9,36.06,24.75,44.28,282,10,Queens
2019-02-26,10,37.31,28.53,40.07,280,10,Queens
2019-02-26,11,38.4,28.09,48.42,285,10,Queens
2019-02-26,12,38.99,28.58,47.27,284,10,Queens
2019-02-26,13,41.9,25.78,43.17,287,10,Queens
2019-02-26,14,42.17,26.79,44.63,284,10,Queens
2019-02-26,15,42.06,27.76,45.54,286,10,Queens
2019-02-26,16,40.75,27.34,45.58,287,10,Queens
2019-02-26,17,40.26,25.8,42.12,289,10,Queens
2019-02-26,18,38.57,24.5,38.14,291,10,Queens
2019-02-26,19,36.59,24.17,35.79,287,10,Queens
2019-02-26,20,35.6,21.45,36.76,297,10,Queens
2019-02-26,21,33.67,21.73,32.28,298,10,Queens
2019-02-26,22,31.13,19.07,33.85,296,10,Queens
2019-02-26,23,29.55,20.32,32.58,301,10,Queens
2019-02-27,0,28.86,19.23,32.59,301,10,Queens
2019-02-27,1,27.83,18.6,28.45,294,10,Queens
